TF,target,importance
ZNF324,PTPRM,3.819633502
HES4,P2RX1,3.819618235
ZNF366,MRPL15,3.819615064
TPI1,ZCCHC10,3.819501359
GIT2,CCDC112,3.819472119
CSNK2B,SIK3,3.819457589
CEBPD,FOXN2,3.819449816
JUND,KXD1,3.819449512
FOS,SNTB1,3.819407931
METTL14,ZSCAN16,3.819346969
SPI1,BLOC1S6,3.819325444
CAT,YWHAG,3.819188356
SMAP2,CHD9,3.819138241
ZNF503,GPAT4,3.819097683
FOS,ANG,3.819064409
CREB5,TLR8,3.819059073
RXRA,OAZ2,3.819058184
IRF7,ARFGAP3,3.819012817
MYLK,AC090409.1,3.818965497
GADD45A,ALOX12,3.818771014
CDC5L,LYPLA1,3.818750117
TPI1,CD1D,3.818693717
YWHAE,RASSF3,3.81865098
PLAGL2,AZIN1,3.818624566
YWHAZ,TRPM7,3.818580599
ZNF385A,ZNF706,3.818569845
RXRA,HSBP1,3.818495184
MXD4,EMILIN2,3.818462579
MAFB,EMC7,3.818364953
SOX5,ZNF860,3.818333873
TPI1,CDC42,3.818325444
PPARG,CPM,3.818255692
YOD1,MCOLN2,3.818187569
HNRNPA1,ACTG1,3.818158133
PKM,SPNS1,3.818148127
YWHAZ,MBP,3.818118976
ZEB2,SPINT1,3.818096586
MEF2A,MTX1,3.817995138
CTNNB1,AC104695.3,3.817945306
RBM3,IFI30,3.817886385
DNMT1,EXOSC7,3.817865414
E2F4,ACVR1B,3.817809835
KLF6,DDX42,3.817757738
SEMA4A,CLEC4A,3.81767654
ZBTB41,CPD,3.817597765
SMAD4,RHOU,3.817592833
MAFB,COLGALT1,3.817568979
NFE2,VEGFA,3.817546878
GFI1B,TNNC2,3.817513787
XBP1,PSMB8,3.817436573
RAB2A,NCKAP5L,3.817418529
RPL6,SH3BGRL2,3.817316883
RPL35,CCT4,3.81729968
LMO2,AC064805.1,3.817244486
GATA2,WRNIP1,3.817217875
MYLK,GNAZ,3.817111336
SPI1,SETDB1,3.817110743
ZNF300,ABT1,3.817098515
MYCL,CREB1,3.817019755
MTHFD1,PDCD6IP,3.816955999
KLF2,JPT1,3.816930086
ZNF772,GCN1,3.816884085
BCL11A,FDFT1,3.816819047
SCAND1,UFC1,3.816725544
ZEB2,EEF1A1,3.816708438
RUNX3,GIPC1,3.816703047
FOS,MFSD5,3.816605013
MAFA,C2orf81,3.81657691
HCLS1,FBXL3,3.81656666
LEF1,EEF1B2,3.816452182
FOSB,ZFP36L1,3.816439078
NOC2L,ATP1B3,3.816434802
RAB7A,IGFBP7,3.816398812
FOS,DTX3L,3.816317726
KLF4,DPCD,3.816281535
SPI1,RIN2,3.816196033
ZNF385A,SYK,3.816066817
KLF10,TP53INP2,3.816051402
H2AFZ,PLK1,3.815918787
FUBP1,SC5D,3.815892749
LRRFIP1,CTSB,3.815826049
ZNF274,POU5F1B,3.815697472
SPIB,LYL1,3.815658055
ENO1,SNX11,3.815599173
FOSL2,ZNF254,3.815569307
POLE4,ARHGAP9,3.815553416
E2F3,SYK,3.81552468
ZBTB11,LUCAT1,3.815459345
ZBTB16,TNFSF14,3.815326864
PHF21A,TRAFD1,3.815308353
BAX,VMO1,3.815176236
ZNF282,ACVR2A,3.815122574
SOD1,RNASET2,3.815105558
ZNF385A,ABR,3.815096303
ZNF574,FLT3LG,3.815083754
RBM3,NOL8,3.815073703
CEBPD,CHMP7,3.815056928
NAP1L1,CMTM5,3.815039178
SMARCA5,LDLR,3.81500491
CEBPB,REEP4,3.814930336
KLF10,NFIL3,3.814904753
SMAD2,SUPT7L,3.814804545
RUVBL1,REXO5,3.814743449
FOXP1,CUX2,3.81471851
CEBPB,RPS6KA4,3.814691765
FOS,AC245014.3,3.814668835
ZNF284,ZHX3,3.814660128
GTF3C2,TRMT10A,3.814656048
RBM3,HSP90B1,3.814526868
HSPA5,S1PR4,3.814491147
ZNF791,GPR132,3.814469672
ANXA1,HCAR3,3.814469011
H2AFY,PTPN12,3.814387336
PQBP1,AC124242.1,3.814366002
P4HB,NUDT22,3.814274577
TPI1,TRIM8,3.814244429
LMO2,CDC42BPB,3.814176271
LRRFIP1,PNPLA6,3.81412434
HCLS1,SNAP23,3.814063679
JUNB,CST7,3.813994065
SPI1,DYM,3.813924738
E2F6,ZBP1,3.813819967
ZNF683,PRRC2A,3.813808982
NFYB,ASPH,3.813788784
RPS4X,ILK,3.813775657
KLF2,ATP1A1,3.813720298
PPP2R3B,KIF1B,3.813663401
ZEB2,SF3B6,3.813604757
CEBPB,CFLAR,3.813444266
LMO2,COX5B,3.813413658
OSR2,ZNF182,3.813401521
ZBTB7A,PAG1,3.813357721
CD59,RAB7B,3.813306386
H2AFY,SNAP23,3.813293649
HADHB,SEC11A,3.813193407
ZNF575,KIF3A,3.81310158
SF3B1,TTC3,3.813021725
H2AFY,NFATC2IP,3.812973715
KLF6,LILRA2,3.812815603
CEBPB,FRAT1,3.812806809
P4HB,UQCRFS1,3.812719507
TFEC,DVL3,3.812697471
POU2F2,GZMM,3.812678137
NR1D1,SLC4A10,3.812613067
POLE3,FOLR3,3.812593288
SPI1,RCBTB2,3.812587092
HCLS1,CYCS,3.812575053
CEBPB,VTI1B,3.812565176
TCF7L1,ZNRF1,3.812560483
YBX1,ABHD12,3.812536544
ADNP,YIPF6,3.812509771
RBMS1,MYCBP,3.812473877
KLF4,JAZF1,3.812470761
TFEC,LARP1,3.812365237
RBM3,MAZ,3.812352457
H2AFY,PSMC1,3.81229906
RPL6,RBL2,3.812241305
SMARCA5,SMOX,3.812201791
FOS,ZYG11B,3.812076806
RAB7A,LGALS2,3.812009287
IRF8,CD79B,3.811970697
LRRFIP1,C4orf48,3.811468462
RAN,UBE2L6,3.811422425
KLF10,GRPEL1,3.811412339
ZNF585B,NOP56,3.811371693
SMARCC1,SYPL1,3.811335581
FOXO4,CYSTM1,3.811309145
CTCF,DCPS,3.811273742
MAFB,GUCD1,3.811264508
YWHAZ,SNF8,3.811260205
HSPA5,ABCB9,3.811185888
DUSP22,F13A1,3.811105879
CEBPD,RAF1,3.811040994
SF1,ABCE1,3.811032212
NFE2,LIMS1,3.810965631
SP110,TGIF2,3.810924104
TCF3,EIF4A2,3.810862711
FOS,DCP2,3.810562812
ZNF781,TCTN2,3.810536055
ZNF276,LRRC2,3.81034306
PSMD12,NUDT21,3.810312928
RAN,SNRNP40,3.810310264
ZBTB41,TBC1D4,3.810243295
ZNF606,HNRNPL,3.81021954
ZNF706,CCDC12,3.810117586
CEBPB,LAMP1,3.810106636
HDAC8,SDR39U1,3.810016522
JUNB,AP1S2,3.810005089
RBM3,PSMD13,3.809953434
RXRA,LRRK2,3.809840435
SMAD3,ARID4B,3.809790598
JUNB,RPL38,3.809739707
GFI1B,PTGS1,3.809724914
LMO2,NCF1,3.809521922
ZNF202,MLH1,3.809500936
YBX1,TMX1,3.809359955
LRRFIP1,TMEM14B,3.809349928
LRRFIP1,GTF2H1,3.8093364
YWHAZ,KCMF1,3.809276354
JUN,NBPF19,3.809075169
CEBPD,ATXN10,3.809003399
GATA2,MPIG6B,3.808988863
CREB3L2,EPHA2,3.808987992
PKM,SF3A1,3.808957973
CEBPD,ABLIM1,3.808850573
TCF4,AC009318.4,3.808618289
SPI1,PARVB,3.808393449
YBX1,LILRB4,3.8083445
PBX2,UBE2G1,3.808307974
ZNF587,SSBP3,3.808234108
GMEB1,CD96,3.808230958
JUND,SP3,3.808150169
GADD45A,RNF11,3.808142195
SNRNP70,UTY,3.808102794
FOS,GIT2,3.808083348
RPS4X,LSP1,3.808052458
MAFB,CDV3,3.807957951
TCF7,UQCRB,3.807932501
ARID5A,PEX26,3.807865864
ANXA1,SLFN11,3.807808376
SPI1,DUSP7,3.807755111
PHF2,CRLS1,3.807752329
RNF138,EIF4G1,3.807734292
FOSB,XRCC5,3.807702726
FOS,SNAP29,3.807638295
IRF8,CD79A,3.807597309
CEBPA,PDCD6IP,3.807570949
AR,NRGN,3.807557335
APEX2,GAS6,3.807536959
TPI1,DGUOK,3.807521113
GRHPR,LMNB1,3.807506039
KLF11,KPNA1,3.807493336
ENO1,BRD4,3.807454571
GATA3,CDC14A,3.80703801
BCL11A,CAPN15,3.80701871
ZBTB16,S1PR5,3.806993817
MEF2D,FAM110A,3.80692445
ZNF766,LUC7L,3.80691027
ZNF333,AC005280.2,3.806899564
ZNF578,CHUK,3.806876604
JUND,SPAST,3.806802741
ANXA1,TFCP2,3.806802208
HSPA5,EMD,3.806593771
ATF3,CMPK2,3.806442144
NR3C1,MACF1,3.806425184
PARP1,PDIA6,3.806324206
ZEB2,NLRP1,3.806018888
NR4A2,AC009093.2,3.806016914
MAFB,ZFAND6,3.805926288
KLF4,RBM39,3.805847795
CEBPB,P4HB,3.805723451
TMEM33,VPS41,3.805644224
IRF8,DAAM1,3.805638467
ZFP37,STAT3,3.805617957
PKM,MPIG6B,3.805558111
CD59,TIFAB,3.805557916
SPI1,MEF2C,3.805496265
RXRA,UQCR10,3.805359123
ZFX,PITPNM1,3.805257815
SPI1,PHPT1,3.805080323
TCF7L2,EGLN1,3.805022791
CREB3L2,APOBEC3G,3.805021263
YBX1,GINM1,3.804934736
TPI1,PDHB,3.804872143
RREB1,FAM13B,3.804787606
LMO2,ZFP36L1,3.804653884
EEF1D,CHURC1,3.804648194
RARA,FUCA2,3.804642585
FOS,STEAP4,3.804620574
CEBPA,RNASEH2C,3.804571794
ENO1,BECN1,3.804508436
CREB5,CAST,3.804456934
ENO1,MRPS7,3.804456748
ZNF667,ZNF121,3.804454887
CTNNB1,SLC39A11,3.804409031
RBMS1,RETN,3.804212175
H2AFY,COX7B,3.804195431
RPS10,CFAP36,3.804124335
KLF2,FAM193A,3.804034587
H2AFY,GABARAP,3.803930422
POU2F2,LYST,3.803854581
IRF4,UBXN4,3.803769979
TIA1,MAP3K5,3.803762535
NFIA,STX2,3.80359975
H2AFY,LYPLA1,3.803566937
ZNF669,S100A12,3.803564756
MAFB,JAZF1,3.803529868
ZNF706,NDUFB8,3.803289936
YBX1,SMAP2,3.803222105
CAT,DNM2,3.803201555
POLE4,PLXNC1,3.803164277
ENO1,SYNCRIP,3.803158509
CEBPA,RHOF,3.803156768
CUX1,SH3RF1,3.803074097
RPS4X,MIF,3.803023635
CANX,ERGIC3,3.802992379
UQCRB,DSTN,3.8029361
UBXN1,ARIH1,3.802917589
MGA,C17orf80,3.802848691
TFCP2,R3HCC1L,3.802622352
ANXA1,BCLAF1,3.802613217
THOC2,KCTD11,3.802574057
P4HB,NCLN,3.8025395
LRRFIP1,PRKAR1A,3.802496939
P4HB,PWWP2A,3.802477611
KLF4,LRCH4,3.802407251
ETS2,RTN1,3.802379146
UBXN1,RPS15A,3.802341675
ATF4,SPN,3.802291835
LMO2,ARHGEF2,3.802265398
POU2F2,LST1,3.802187035
SPAG7,HLA-C,3.80211738
PARP1,SYPL1,3.802108126
ARID3A,FIS1,3.801943095
KLF4,ING3,3.801847777
LMO2,LILRA6,3.801587249
USF2,FNTA,3.801401005
FOXJ3,KANSL2,3.801388315
EEF1D,SNHG7,3.801384412
ZEB2,RPS3A,3.801381573
ZNF627,SAT2,3.801323156
CAT,C16orf72,3.80127295
LYL1,SMIM14,3.801221139
MIEF1,LY75,3.801091764
SEMA4A,KRCC1,3.801059487
ZNF808,NTNG2,3.801049176
NFE2,NACC2,3.800954211
HSPA5,ARIH1,3.800935236
CAT,CCNI,3.800822463
MAGOH,TMEM14C,3.80074737
ACAA1,PACS2,3.80070241
UBXN1,RPL13A,3.800653531
KLF4,ATP5PB,3.80057457
CEBPD,COTL1,3.800439923
KLF12,RRP7A,3.800415026
RPL35,DDX50,3.800385344
RAN,ADH5,3.800322357
NPDC1,AQP3,3.800243996
RPL35,RUVBL1,3.800235137
LMO2,CNOT2,3.800230948
IRF7,RRP1,3.800191189
ID2,PTGDR,3.800165263
RORC,CD28,3.800094246
LMO2,CCDC88B,3.800055789
TPI1,SF3B5,3.800014892
SPI1,CD46,3.800011133
RBM3,MRPS35,3.799971351
SALL2,BEX3,3.799937268
AHR,PPP1R15B,3.799931507
CYCS,PLPP5,3.799884921
ZNF398,NRIP1,3.799865762
MCTP2,RUNX3,3.799863479
NAP1L1,TNFRSF8,3.799828889
TCF7L2,ADGRE2,3.799711823
CYCS,TMEM120B,3.799709347
PRDX5,CCM2,3.799539821
MEF2C,LUC7L3,3.799487678
SREBF2,LRIG2,3.79948405
REL,C2CD5,3.799466098
MAFB,MRPL12,3.799450137
JUND,CD36,3.79944838
LRRFIP1,CNPPD1,3.799396507
ETS1,06-Sep,3.799353936
JUN,NRGN,3.799164401
RPL6,SRRM2,3.799157311
FOS,TGFBR2,3.799113556
ZBED1,DRG1,3.799102814
KLF6,SOAT1,3.79908061
ZNF670,ACAT2,3.799064601
YBX1,RELA,3.798941464
JUND,KLF11,3.798939802
JUND,AGO2,3.798913019
TCF7,CHD3,3.798808955
LRRFIP1,SPCS3,3.79878036
MAFB,PARD6A,3.798774317
HSPA5,HDLBP,3.798660116
FOS,H1F0,3.798579198
ZNF90,TRABD2A,3.798562037
RBM3,EIF4A3,3.798478039
CANX,CPNE3,3.798435059
ENO1,ATG10,3.798415444
H2AFY,APPL1,3.798412251
UBB,PEBP1,3.798389886
CEBPB,GATAD1,3.798383115
SND1,SEC24D,3.798348521
PUM3,CCL4,3.798190202
RPL6,BZW2,3.798117378
TPI1,WDR1,3.798038628
CTNNB1,ID1,3.797978749
JUND,ATP6AP1,3.797773823
MXD4,CCDC12,3.797677183
RPL6,TMEM173,3.79765471
RORA,FAM107B,3.79755594
ZHX1,NR4A1,3.797463261
FOS,NPEPL1,3.797437822
CEBPD,ATXN1L,3.797388995
LYL1,GTPBP2,3.797310209
SPI1,TUT7,3.797187619
ZNF467,ZFAS1,3.79718759
TCF4,ARFGAP3,3.797174537
GFI1,CMC1,3.797117715
PRDX5,PI4KA,3.797104712
FOSL2,PSMD6-AS2,3.797085687
GTF3C2,CES1,3.797015186
ZNF141,KANSL1-AS1,3.79698886
RFC2,PRPF18,3.796759453
RNASEH2C,RNF8,3.796662382
RAB7A,STXBP3,3.796608324
SPI1,BATF3,3.796522751
YBX1,NELFA,3.796494774
RPS4X,LINC00623,3.796483195
SOX5,TMEM97,3.796470802
NFKB1,SEC24C,3.796441853
JDP2,LAP3,3.796402098
ATF4,YTHDF2,3.796265977
MYC,RPL18A,3.796192493
ANXA1,ZSWIM6,3.79611826
ZBTB7A,MYO1G,3.796106117
FOSB,ATAD2B,3.79609154
LRRFIP1,TLE4,3.796085527
FLI1,AC074032.1,3.79608522
SPI1,SRSF3,3.796056317
PDCD11,TRIQK,3.796043913
UBB,PIK3CG,3.796029072
ZNF649,ATRX,3.795905106
HSPA5,TMSB10,3.795883785
HNRNPA1,EDF1,3.795836678
ZNF555,SLC39A13,3.795808823
YBX1,CCT4,3.795731497
MAFB,OSTF1,3.795728538
GADD45A,HIST1H2AC,3.795693634
EEF1D,DEGS1,3.795624571
JUND,UBE2K,3.795599803
CREB5,CD163,3.795523283
ENO1,ETNK1,3.79551381
NR2C2,KLHL18,3.79539806
RPL6,PPIB,3.795378534
KLF4,SCARB2,3.795206104
ZNF829,AFAP1L2,3.795152845
CAT,COX4I1,3.794951277
CEBPB,CDKN1A,3.794902585
RPS4X,RHOG,3.794882521
CEBPA,P2RY1,3.794860807
TGIF1,SNX12,3.79484516
RPS4X,PDCD6,3.794801612
RARA,SECTM1,3.794796488
MEF2C,HMOX2,3.794786714
TFE3,MEGF6,3.794731967
ZFPM1,CD2BP2,3.794730824
NAP1L1,CMAS,3.794616648
YWHAZ,SND1,3.794604235
DDX20,ABHD5,3.79454663
P4HB,HEXB,3.794447608
KLF10,CFP,3.79434716
ZNF195,SGSM3,3.794312784
YWHAZ,SMDT1,3.794153644
MAGOH,CASP1,3.793723155
ZNF385A,TLR8,3.793697752
MEIS1,STRIP2,3.793680416
TBP,CXCL8,3.79366673
NONO,TRIM38,3.793548061
RPS4X,NUDT15,3.793509844
RBM3,VAV1,3.793472181
RNF114,MAFK,3.793423842
BCL11A,POU2F2,3.793413027
ENO1,RELA,3.793378557
NAP1L1,CPNE3,3.79326407
RPS4X,AHSA1,3.793236366
IRF7,06-Sep,3.79320201
KLF6,RIC1,3.793179865
KLF10,DUSP1,3.793071501
SPI1,LEO1,3.793012023
YBX1,DTX3L,3.793008794
LMO2,SLC25A3,3.79299778
JUND,MGST1,3.792950925
MYCL,ARPIN,3.792948119
FOS,VEZF1,3.792873387
JUND,LARP4B,3.792847864
ETS1,PRKCH,3.792811364
CEBPB,CREBBP,3.792802647
ZNF264,LRIG2,3.792799317
MAX,LHFPL2,3.792796914
ZBTB44,RAB5B,3.792774823
BHLHE40,ALDH1A1,3.792751341
HMGB2,RBM5,3.792684439
UBB,ACP1,3.792605101
H2AFZ,B3GNTL1,3.792500627
GFI1,ALKBH2,3.792478995
ZNF770,NLRP7,3.792461029
CEBPD,PHF21A,3.792430189
YOD1,PDSS1,3.792278614
HCLS1,PSMC2,3.792080397
ZNF776,ZNF770,3.792064352
SNAPC5,PLXND1,3.792058632
NFE2L2,ABCB8,3.792046236
CEBPB,E2F3,3.791998742
ZNF827,MYH11,3.791973112
HES1,CLASRP,3.791961405
PIK3C3,SLC35A1,3.791959565
RBM3,AP3D1,3.791901322
DMAP1,UBALD2,3.791887492
HSF1,MARCO,3.791870037
ENO1,AKNA,3.791691826
MAPK1,SEC24D,3.79163756
RBM3,MAP1LC3B,3.791463701
KLF4,HOMER3,3.791448468
CSTF2,VWA8,3.791432961
KLF2,GRB2,3.791194621
ATF4,FKBP11,3.791188557
YWHAE,LGALS3,3.791152893
GTF2I,LILRA4,3.7911269
SMAD5,MS4A4A,3.791012303
MBD2,MAPKAPK3,3.791007227
TPI1,RTF1,3.790988327
FOSB,RCOR1,3.790909617
TBX21,SBK1,3.790903706
FOSL2,SREK1IP1,3.790820766
LRRFIP1,CSNK1A1,3.790706442
ZKSCAN3,AP005482.1,3.790473883
KLF6,NLRP3,3.790321909
BCL11A,CCNT2,3.790293969
ANXA1,FES,3.790013761
ZNF175,NT5DC3,3.790011621
LMO2,H2AFZ,3.789821554
LMO2,CD48,3.789752025
POU2F2,GRK3,3.789665663
RAB2A,LINC01011,3.789603932
P4HB,PDCD6,3.789558913
CEBPG,TSPAN3,3.789523938
JUNB,ARHGAP4,3.78944098
RPL35,DRAM2,3.789431147
KLF4,RNF103,3.789385409
RBM3,TMEM219,3.789347778
GTF2A2,TENT2,3.789346901
JUND,E2F3,3.789321008
TBPL1,UBQLN2,3.789231144
ZNF385A,ZFAND5,3.789207895
JUND,SYF2,3.789150858
GTPBP1,FAM217B,3.788985859
MSI2,STIP1,3.78897604
LMO2,GLUD1,3.788827379
KIF22,NDST2,3.788771662
SPI1,TLE4,3.788720445
KLF13,ZNF207,3.788358936
ZNF516,CARD8-AS1,3.788355608
RAB2A,PSMC6,3.788279139
HMGB1,UQCRH,3.78823623
HSPA5,HSP90AA1,3.7881995
ZNF655,PKIA,3.788140666
JUND,SLC35A4,3.788102037
RPL35,MGAT1,3.788087047
RBM3,SNX3,3.78807087
CUX2,NAPA,3.788027137
ZNF841,RCCD1,3.787908135
STAT5B,SLCO4C1,3.787895529
RXRA,GNB2,3.787870119
ZEB2,COX14,3.787801686
RXRA,PYGL,3.787780538
MEF2C,MYCBP2,3.787713475
ODC1,TDRP,3.787694878
FOSB,RUSC2,3.787671716
ZSCAN20,DRAM1,3.787575732
TRAF4,A1BG,3.787572828
CUX1,CUL3,3.787561565
CEBPB,VENTX,3.787512916
CEBPD,SYNGR1,3.787502271
H2AFY,IPO7,3.787390156
SPI1,IMP4,3.787341859
CXXC1,PTRH2,3.787319341
STAT1,C4orf3,3.787290385
ZEB2,GLT1D1,3.787224374
SOD1,DBR1,3.787213872
SNAI1,TSEN2,3.787175484
SF1,SYNCRIP,3.787159496
RPL35,FAM208B,3.787128218
CERS2,RNF24,3.787122829
P4HB,SRSF9,3.787113037
TFCP2L1,DSC2,3.787061604
AHR,TMEM179B,3.787061227
IRF8,CSNK1E,3.787056267
CREB3L2,SSR2,3.78704029
CEBPA,TPM3,3.787033786
POLD2,ZBTB44,3.78702958
VPS72,TSN,3.787027417
LMO2,EIF4B,3.786968744
KLF4,NRDC,3.786950711
TCF4,EZR,3.786906396
RBM3,RAP1B,3.786879291
ENO1,RC3H1,3.786832523
ZFP64,ZDHHC1,3.786827755
ZSCAN25,TNFRSF21,3.786702853
RARA,TSPAN32,3.786697748
CANX,SET,3.786685578
HMGB1,PSMB7,3.786680293
MLXIP,GPR162,3.786677142
HMG20B,STK38L,3.786590929
CEBPD,SPINT1,3.786584409
RPS4X,RAC1,3.786580795
ATF2,SMNDC1,3.786511831
GATA1,ICAM2,3.786436733
GATA3,AL391056.1,3.786421758
MEF2C,LINC02397,3.786381773
JUND,HEBP1,3.786329119
SP110,CCNI,3.786316269
HIST1H2BN,UNC13D,3.786261316
YBX1,STIP1,3.786195015
ZNF117,P2RX1,3.786136989
ASPSCR1,MAGT1,3.786135377
RPS4X,ARMH1,3.786134473
ZNF578,CCND3,3.785911155
SOX4,FNIP1,3.785900234
MAFB,JUND,3.785893408
POU2F2,ARPC3,3.785877477
HMGB1,ATP5IF1,3.785816391
H2AFY,ARHGDIA,3.785815737
ZNF646,ESF1,3.785805635
ZNF787,SNX4,3.785784515
HES4,MCOLN1,3.785517985
GATA1,NT5C3A,3.785501469
RAB7A,MTMR14,3.785451742
PKM,CCT5,3.785432113
H2AFY,NRGN,3.785404395
ZCCHC17,PTDSS1,3.785381744
CEBPB,CREBRF,3.785324631
RPL6,RNASEH2B,3.785253257
ZNF622,PLD3,3.785230408
ENO1,MDH1,3.785224807
BCL11A,COBLL1,3.78508069
TPI1,ATOX1,3.784960519
ID2,IL2RB,3.784881134
RPL6,FMR1,3.784744384
ZEB2,MYADM,3.784715931
ZBTB22,TMEM160,3.784575005
SOX5,EBF1,3.784520334
KLF6,AL390728.6,3.78451417
SEMA4A,YBX1,3.784356428
HHAT,ASCC3,3.784257041
TMEM33,PDXDC1,3.784244154
SPI1,MLF2,3.784211901
ETS1,PDS5A,3.784056577
KLF4,UBR4,3.784055489
UQCRB,ATP5F1C,3.784050921
LMO2,DNAJC7,3.783984458
ACO1,MX2,3.783967097
MEIS1,H3F3A,3.783842292
ZNF322,AL158850.1,3.783824086
CEBPA,ABHD6,3.783756487
MAFB,RPS6KA3,3.783740314
YBX1,DDOST,3.78373183
YWHAE,ESD,3.783656334
FOS,CUEDC2,3.783596616
RBPJ,B3GALT6,3.78357903
SPI1,NUP93,3.783468263
KLF4,NDUFA13,3.783447075
KLF6,CIR1,3.783441104
YWHAZ,RPS26,3.783408756
TAGLN2,GRN,3.783149125
JDP2,SNX17,3.783138197
JUND,NR3C1,3.783080791
PHF21A,UEVLD,3.782967882
GTF3C2,THG1L,3.782948322
ZBTB38,AIM2,3.782890542
ZNF770,RUNX2,3.782757593
SPI1,BIRC2,3.782752895
RBM3,TMEM179B,3.782676094
FOS,UCP2,3.782650529
RXRA,ACER3,3.782642127
RUFY3,MRPL51,3.78262568
FOS,DENND4B,3.782610404
CEBPB,KDM7A,3.782569416
HMBOX1,DSE,3.782548706
SPI1,INPPL1,3.782527988
ZNF579,N4BP3,3.782508229
ZNF621,HSD17B12,3.78239832
CEBPD,MAML3,3.782341991
ZNF267,MON2,3.782283825
RFXAP,RASA3,3.782262456
IRF8,AFF4,3.782186874
CTNNB1,CACNA2D3,3.782168888
YBX1,WDFY2,3.782130788
ZNF385A,TLR2,3.782085971
NAP1L1,UBE2M,3.782081093
SETBP1,RPS6KA4,3.782036906
KLF6,ACSL5,3.782031528
FEZ1,HSH2D,3.781856522
RPS4X,MCM3,3.78182824
YBX1,DEK,3.781783804
RBM3,RPL7,3.781738427
SFT2D1,COL6A2,3.781684191
ZNF765,IFT57,3.781659816
H2AFY,NARS,3.781549369
MAFB,PTRH2,3.781518873
KLF4,ABCD1,3.781457728
SF1,AMN,3.781362644
HNRNPC,IPO5,3.781335921
ZNF555,CIC,3.781205391
ZEB2,ATG7,3.781188596
CEBPB,WDR81,3.780800727
HDX,FAM110B,3.780791862
PPP1R10,MALAT1,3.780757571
CEBPD,RNF146,3.780665156
NFE2,VMP1,3.78064632
FOSB,GNLY,3.780553372
NCOR2,VASH1,3.78047305
HES4,TTC9C,3.780398984
CTNNB1,C2CD5,3.780350878
ZEB2,MTF1,3.780339242
KDM5A,LINC00996,3.780311587
KLF13,S1PR4,3.780158562
RHOXF1,EPG5,3.780002379
ZBTB43,MACO1,3.779853595
NR1H2,PDZK1IP1,3.779733957
RNASEH2C,SMIM3,3.779550478
CTBP1,CDC23,3.779422528
ARID5A,AC017083.2,3.779395266
ZNF439,ORC6,3.779388707
HIVEP2,PDE3B,3.779333546
SMAD4,PPM1L,3.779299878
MAP4K2,LRP6,3.779258884
ETS1,AQP3,3.779186659
ZNF467,ZNF688,3.779186587
LMO2,COA3,3.779181751
RBM3,RUFY3,3.779123257
RPL6,YIF1A,3.779105474
ZDHHC24,PSMA3-AS1,3.77910546
PDLIM5,FXR2,3.779031536
HP1BP3,INPP5K,3.779030242
MSRA,ZNF724,3.778963169
FLI1,CHST13,3.778935952
RUNX2,CHPF,3.778777706
P4HB,METAP2,3.778744768
RPL6,NDUFB10,3.778696731
ANXA1,UQCRC1,3.778696521
RELA,NEK4,3.778679646
LRRFIP1,STAT6,3.778666318
ATF3,PROSER1,3.778591078
R3HDM2,ANXA6,3.77849648
PKM,LAPTM5,3.778488376
HLX,ZNF655,3.778458963
LRRFIP1,BAZ1A,3.77832516
RPL6,ERAP2,3.778256427
RPS4X,CSNK1G2,3.778251898
BCL11A,SRP14,3.778215403
ZNF85,C19orf44,3.778213616
YBX1,CARD16,3.778204488
ZNF626,CYP4V2,3.778191671
GFI1B,PDLIM1,3.778066928
BACH1,RAB10,3.778059416
TCF4,AC006027.1,3.778032168
POLD2,HEXDC,3.777981192
ZNF687,AC097634.1,3.777899878
NUP133,COG3,3.777889743
ANXA1,TNFAIP2,3.777855525
CEBPB,ATXN2,3.777849941
MAFB,ST3GAL5,3.777800891
JUND,TNFRSF10B,3.777787339
FOS,QARS,3.777757066
TCF4,HLA-DQB1,3.777680077
DDIT3,LRRC8A,3.777546073
MSI2,AL627171.2,3.777502702
ZNF160,CDC123,3.777442019
CREB5,RAB27A,3.777420498
PDLIM5,CCDC153,3.777378208
HESX1,LINC01480,3.777289208
HCLS1,EIF1,3.777211045
SPI1,TBL1X,3.77714899
ID2,CYB561D2,3.776990034
NUCB1,ABCB9,3.776975354
SPI1,RNF40,3.776910048
SATB1,MZF1-AS1,3.776896724
H2AFY,RPL6,3.776853108
ZNF211,BSPRY,3.776837505
BCL11B,ADTRP,3.776823791
KLF6,HBP1,3.776757634
GTF2I,UNC93B1,3.776757575
SIN3A,AFF4,3.776697798
FOXD2,CDC37L1,3.776672225
RPL35,DRAP1,3.776671025
RPS10,MT-ND5,3.776529015
NAP1L1,EIF5B,3.776308373
HES1,PKP4,3.776273406
ANXA1,LEPROT,3.775973226
CSTF2,SHTN1,3.775604293
ZNF706,XBP1,3.775544661
KDM5A,SLA2,3.775453655
HMGB2,Z93241.1,3.775450931
FOSB,CLINT1,3.775415382
ZBTB7A,IL4I1,3.77530085
ZNF620,RTL8A,3.775225473
ID2,LMO4,3.77520065
NR4A3,KCNQ1OT1,3.775138314
CEBPB,RIN1,3.775074071
KLF11,SAMD4A,3.774935115
ZNF563,TMEM263,3.774834964
YBX1,CCDC47,3.774756833
CDC5L,FAM91A1,3.774716712
ANXA1,ATP2A2,3.774708791
MYBL1,FBL,3.774707903
UBB,UROS,3.7746185
SOD1,TSHZ2,3.774447132
RNASEH2C,TOR3A,3.774406501
